Time,Consuming time/s,Producing time/s,Response time,Message size/bytes,Ingestion rate/s,CPU utilization/MB,Memory consumption/MB,Disk usage/MB,Topic space/MB,Total time/s
16:25:49,2.871266,2.59693,0.028811,17280,5,1.26,0.546,398,7.3,1066
16:25:52,2.549407,2.275406,0.028668,12960,5,1,0.546,398,7.4,1069
16:25:55,1.434403,2.017752,0.020817,10368,4,1.05,0.546,398,7.4,1072
16:25:58,1.335,1.913655,0.026861,10368,4,1.2,0.546,398,7.4,1075
16:26:02,2.431327,2.150907,0.032733,17280,5,1.07,0.546,398,7.4,1079
16:26:05,1.310609,1.887523,0.025157,10368,4,1.07,0.546,398,7.4,1082
16:26:08,1.410944,1.986835,0.025992,10368,4,1.13,0.546,398,7.4,1085
16:26:11,2.754471,2.478474,0.028377,12960,5,1,0.546,398,7.4,1088
16:26:15,2.492551,2.222454,0.02495,17280,5,25.82,0.546,398,7.4,1092
16:26:18,2.367095,2.10185,0.060288,12960,5,1.2,0.546,398,7.4,1095
16:26:21,2.896709,2.623608,0.027138,12960,5,1.06,0.546,398,7.4,1098
16:26:24,2.516469,2.236705,0.03431,12960,5,1.03,0.546,398,7.4,1101
16:26:28,2.420117,2.14823,0.028763,17280,5,1.05,0.546,398,7.4,1105
16:26:31,2.179324,1.756341,0.027216,10368,4,1.04,0.546,398,7.4,1108
16:26:34,2.782232,2.517332,0.023849,12960,5,1.05,0.546,398,7.4,1111
16:26:37,2.456568,2.184632,0.02714,12960,5,1.05,0.546,398,7.4,1114
16:26:40,2.258371,1.841521,0.022162,10368,4,0.94,0.546,398,7.4,1117
16:26:44,2.136847,2.865785,0.025394,17280,5,1.19,0.546,398,7.4,1121
16:26:47,2.840551,2.571301,0.028566,12960,5,1.08,0.546,398,7.5,1124
16:26:50,2.651729,2.367376,0.037065,12960,5,1.08,0.546,398,7.5,1127
16:26:53,2.114085,2.839242,0.028202,12960,5,1.18,0.546,398,7.5,1130
16:26:57,2.268251,1.851096,0.02348,13824,4,1.03,0.546,398,7.5,1134
16:27:00,2.773988,2.494941,0.034736,12960,5,1.17,0.546,398,7.5,1137
16:27:03,2.463734,2.182265,0.034384,12960,5,1.25,0.546,398,7.5,1140
16:27:06,2.969622,2.693817,0.02962,12960,5,1.03,0.546,398,7.5,1143
16:27:10,2.080709,2.806587,0.027937,17280,5,1.09,0.546,398,7.5,1147
16:27:13,2.781892,2.504558,0.031226,12960,5,1.42,0.546,398,7.5,1150
16:27:16,1.471638,2.049244,0.026499,10368,4,1.06,0.546,398,7.5,1153
16:27:19,2.128103,2.853558,0.027509,12960,5,1.22,0.546,398,7.5,1156
16:27:23,2.951998,2.674556,0.032248,17280,5,1.22,0.546,398,7.5,1160
16:27:26,2.61044,2.334405,0.028467,12960,5,0.94,0.546,398,7.5,1163
16:27:29,1.412,1.990052,0.025157,10368,4,2.16,0.546,398,7.5,1166
16:27:32,1.318774,1.899281,0.022819,10368,4,1.02,0.546,398,7.5,1169
16:27:36,2.117623,2.842496,0.029734,17280,5,1.08,0.546,398,7.5,1173
16:27:39,2.715702,2.442187,0.027246,12960,5,1.28,0.546,398,7.5,1176
16:27:42,2.688448,2.416759,0.027486,12960,5,1,0.546,398,7.5,1179
16:27:45,1.511759,2.098441,0.019807,10368,4,1.05,0.546,398,7.5,1182
16:27:49,1.432461,2.010512,0.026355,13824,4,1.87,0.546,398,7.6,1186
16:27:52,2.126863,2.852785,0.029058,12960,5,1.08,0.546,398,7.6,1189
16:27:55,3.192966,2.805687,0.141901,12960,5,1.12,0.546,398,7.6,1192
16:27:58,2.732108,2.400024,0.084472,12960,5,1.17,0.546,398,7.6,1195
16:28:02,2.837188,2.562878,0.030891,17280,5,1.33,0.546,398,7.6,1199
16:28:05,1.477981,2.062581,0.019972,10368,4,1.08,0.546,398,7.6,1202
16:28:08,2.925888,2.653501,0.028379,12960,5,1.25,0.546,398,7.6,1205
16:28:11,2.607264,2.226196,0.133002,12960,5,1.14,0.546,398,7.6,1208
16:28:15,2.782361,2.482237,0.054505,17280,5,0.95,0.546,398,7.6,1212
16:28:18,2.485968,2.20725,0.031049,12960,5,1.1,0.546,398,7.6,1215
16:28:21,2.525437,2.227613,0.051311,12960,5,1.11,0.546,398,7.6,1218
16:28:24,1.394128,1.972871,0.024323,10368,4,1.13,0.546,398,7.6,1221
16:28:28,2.988215,2.719088,0.026906,17280,5,1.11,0.546,398,7.6,1225
16:28:31,2.717399,2.445841,0.024726,12960,5,1.01,0.546,398,7.6,1228
16:28:34,2.40131,2.131962,0.025673,12960,5,1.05,0.546,398,7.6,1231
16:28:37,2.090485,2.819888,0.026633,12960,5,1.09,0.546,399,7.6,1234
16:28:41,2.107802,2.831693,0.028632,17280,5,1.03,0.546,399,7.6,1238
16:28:44,2.763844,2.481882,0.034299,12960,5,1.21,0.546,399,7.6,1241
16:28:47,2.470481,2.1963,0.026587,12960,5,1.01,0.546,399,7.7,1244
16:28:50,1.303302,1.883022,0.025658,10368,4,1.05,0.546,399,7.7,1247
16:28:53,1.985558,2.627889,0.11231,12960,5,1.31,0.546,399,7.7,1250
16:28:57,1.424295,1.992129,0.036392,13824,4,0.96,0.546,399,7.7,1254
16:29:00,2.13672,2.858654,0.02766,12960,5,1.07,0.546,399,7.7,1257
16:29:03,2.744944,2.469268,0.030774,12960,5,1.04,0.546,399,7.7,1260
16:29:06,1.437856,2.020649,0.020054,10368,4,1.01,0.546,399,7.7,1263
16:29:10,2.141195,2.869822,0.027377,17280,5,1.07,0.546,399,7.7,1267
16:29:13,2.820313,2.545233,0.030365,12960,5,1.44,0.546,399,7.7,1270
16:29:16,2.494681,2.216846,0.03035,12960,5,1.13,0.546,399,7.7,1273
16:29:19,2.332322,2.060453,0.027334,12960,5,1.21,0.546,399,7.7,1276
16:29:23,1.463176,2.041262,0.026791,13824,4,1.22,0.546,399,7.7,1280
16:29:26,2.976377,2.699517,0.029521,12960,5,1.12,0.546,399,7.7,1283
16:29:29,2.965321,2.694885,0.026945,12960,5,1.21,0.546,399,7.7,1286
16:29:32,2.651854,2.376694,0.031234,12960,5,1.51,0.546,399,7.7,1289
16:29:36,2.341443,2.070385,0.025911,17280,5,1.16,0.546,399,7.7,1293
16:29:39,3.040465,2.763284,0.030006,12960,5,1.2,0.546,399,7.7,1296
16:29:42,2.577519,2.304237,0.028697,12960,5,1.04,0.546,399,7.7,1299
16:29:45,2.139043,2.863451,0.028526,12960,5,1.03,0.546,399,7.8,1302
16:29:49,2.941111,2.66526,0.030073,17280,5,1.26,0.546,399,7.8,1306
16:29:52,2.525018,2.251311,0.028652,12960,5,1.16,0.546,399,7.8,1309
16:29:55,2.135381,2.804114,0.084762,12960,5,1.03,0.546,399,7.8,1312
16:29:58,2.677405,2.401391,0.029532,12960,5,1.17,0.546,399,7.8,1315
16:30:01,2.44382,2.167148,0.030537,12960,5,1.19,0.546,399,7.8,1318
16:30:05,1.406913,1.99344,0.03871,13824,4,0.96,0.546,399,7.8,1322
16:30:08,2.132971,2.863362,0.027738,12960,5,1.23,0.546,399,7.8,1325
16:30:11,2.938782,2.602904,0.088283,12960,5,0.98,0.546,399,7.8,1328
16:30:15,2.746404,2.474935,0.026675,17280,5,1.1,0.546,399,7.8,1332
16:30:18,2.423546,2.145648,0.030966,12960,5,1.12,0.546,399,7.8,1335
16:30:21,1.402652,1.985434,0.02524,10368,4,1.02,0.546,399,7.8,1338
16:30:24,2.863378,2.581846,0.034485,12960,5,0.93,0.546,399,7.8,1341
16:30:27,2.357786,2.074091,0.036776,12960,5,1.16,0.546,399,7.8,1344
16:30:31,1.559057,2.140174,0.020748,13824,4,1.02,0.546,399,7.8,1348
16:30:34,3.072805,2.805463,0.025105,12960,5,1.16,0.546,399,7.8,1351
16:30:37,2.658071,2.381613,0.028882,12960,5,1.06,0.546,399,7.8,1354
16:30:40,2.615486,2.344329,0.025879,12960,5,0.94,0.546,399,7.8,1357
16:30:44,1.443272,2.025626,0.02069,13824,4,1.27,0.546,399,7.8,1361
16:30:47,2.974392,2.707251,0.029328,12960,5,0.9,0.546,399,7.9,1364
16:30:50,2.820752,2.547443,0.026799,12960,5,1.21,0.546,399,7.9,1367
16:30:53,2.644103,2.372179,0.027403,12960,5,5.06,0.546,399,7.9,1370
16:30:57,2.58029,2.308055,0.025573,17280,5,1.04,0.546,399,7.9,1374
16:31:00,1.452071,2.015954,0.03935,10368,4,1.05,0.546,399,7.9,1377
16:31:03,1.381034,1.958654,0.024376,10368,4,1.12,0.546,399,7.9,1380
16:31:06,2.999221,2.728066,0.026883,12960,5,1.05,0.546,399,7.9,1383
16:31:09,2.703829,2.432078,0.026102,12960,5,1.3,0.546,399,7.9,1386
16:31:13,2.498637,2.215073,0.037163,17280,5,1.08,0.546,399,7.9,1390
16:31:16,1.360094,1.93462,0.028664,10368,4,1.05,0.546,399,7.9,1393
16:31:19,2.868965,2.592039,0.032727,12960,5,1.14,0.546,399,7.9,1396
16:31:23,3.309539,2.934423,0.550838,17280,5,1.06,0.546,399,7.9,1400
16:31:26,2.742897,2.465624,0.029549,12960,5,1.08,0.546,399,7.9,1403
16:31:29,1.368531,1.952001,0.020059,10368,4,1.16,0.546,399,7.9,1406
16:31:33,3.002712,2.727938,0.027155,17280,5,1.1,0.546,399,7.9,1410
16:31:36,2.497762,2.207899,0.042332,12960,5,1.04,0.546,399,7.9,1413
16:31:39,1.259475,1.836948,0.026525,10368,4,1.08,0.546,399,7.9,1416
16:31:42,3.035047,2.761861,0.029652,12960,5,1.09,0.546,399,7.9,1419
16:31:46,2.796415,2.496615,0.052256,17280,5,1.07,0.546,399,8,1423
16:31:49,2.753923,2.47998,0.029346,12960,5,1.23,0.546,399,8,1426
16:31:52,2.480755,2.194519,0.038356,12960,5,1.08,0.546,399,8,1429
16:31:55,2.072719,2.794182,0.031869,12960,5,1.04,0.546,399,8,1432
16:31:59,2.056235,2.782232,0.028359,17280,5,1.31,0.546,399,8,1436
16:32:02,2.621878,2.351805,0.024762,12960,5,1.07,0.546,399,8,1439
16:32:05,1.394899,1.971503,0.025039,10368,4,1.02,0.546,399,8,1442
16:32:08,2.72102,2.453288,0.025918,12960,5,1.4,0.546,399,8,1445
16:32:11,2.377515,2.093915,0.036098,12960,5,1.03,0.546,399,8,1448
16:32:15,2.085588,2.810499,0.030536,17280,5,1.13,0.546,399,8,1452
16:32:18,2.576126,2.300525,0.027985,12960,5,1.19,0.546,399,8,1455
16:32:21,1.479819,2.063447,0.021307,10368,4,1.1,0.546,399,8,1458
16:32:24,2.874619,2.606826,0.025786,12960,5,1.01,0.546,399,8,1461
16:32:28,3.032321,2.759146,0.026521,17280,5,1.19,0.546,399,8,1465
16:32:31,2.621852,2.339419,0.034733,12960,5,1.09,0.546,399,8,1468
16:32:34,1.385716,1.965853,0.02309,10368,4,1.17,0.546,399,8,1471
16:32:37,2.697984,2.409925,0.040266,12960,5,1.2,0.546,399,8,1474
16:32:41,2.538755,2.266404,0.025918,17280,5,1.02,0.546,399,8,1478
16:32:44,2.967516,2.694286,0.025756,12960,5,1.28,0.546,399,8.1,1481
16:32:47,2.474789,2.187878,0.040195,12960,5,1.1,0.546,399,8.1,1484
16:32:50,2.062998,2.789525,0.027112,12960,5,1.08,0.546,399,8.1,1487
16:32:54,2.943366,2.668713,0.027135,17280,5,1.28,0.546,399,8.1,1491
16:32:57,2.516915,2.231765,0.037555,12960,5,1.04,0.546,399,8.1,1494
16:33:00,2.18738,2.891362,0.049644,12960,5,1.01,0.546,399,8.1,1497
16:33:03,2.894102,2.617209,0.031558,12960,5,1.38,0.546,399,8.1,1500
16:33:07,2.582708,2.314339,0.027851,17280,5,1.27,0.546,399,8.1,1504
16:33:10,3.097895,2.82318,0.029886,12960,5,1.04,0.546,399,8.1,1507
16:33:13,2.714397,2.439341,0.029738,12960,5,1.35,0.546,399,8.1,1510
16:33:16,2.366448,2.079501,0.043254,12960,5,1.05,0.546,399,8.1,1513
16:33:20,2.041965,2.767587,0.0292,17280,5,1.11,0.546,399,8.1,1517
16:33:23,2.754052,2.475894,0.030546,12960,5,1.24,0.546,399,8.1,1520
16:33:26,2.448879,2.176511,0.026123,12960,5,1.02,0.546,399,8.1,1523
16:33:29,1.430445,1.985025,0.048421,10368,4,1.1,0.546,399,8.1,1526
16:33:33,1.377207,1.959024,0.021773,13824,4,1.13,0.546,399,8.1,1530
16:33:36,2.685964,2.412079,0.034149,12960,5,1.28,0.546,399,8.1,1533
16:33:39,2.43327,2.163439,0.025964,12960,5,1.16,0.546,399,8.1,1536
16:33:42,1.525545,2.103121,0.024687,10368,4,1.14,0.546,399,8.2,1539
16:33:46,2.09954,2.826914,0.025743,17280,5,1.05,0.546,399,8.2,1543
16:33:49,3.0489,2.689781,0.112421,12960,5,1.48,0.546,399,8.2,1546
16:33:52,2.927813,2.584269,0.095869,12960,5,1.01,0.546,399,8.2,1549
16:33:55,2.364457,2.094883,0.023821,12960,5,0.98,0.546,399,8.2,1552
16:33:59,2.451854,2.201609,0.02892,17280,5,1.34,0.546,399,8.2,1556
16:34:02,2.263577,1.848592,0.021148,10368,4,1.19,0.546,399,8.2,1559
16:34:05,2.747785,2.469413,0.033004,12960,5,1.01,0.546,399,8.2,1562
16:34:08,2.423271,2.144455,0.031221,12960,5,1.42,0.546,399,8.2,1565
16:34:12,2.082996,2.808156,0.028299,17280,5,1.02,0.546,399,8.2,1569
16:34:15,2.558903,2.252905,0.059438,12960,5,1.05,0.546,399,8.2,1572
16:34:18,1.507334,2.057084,0.054222,10368,4,1.1,0.546,399,8.2,1575
16:34:21,1.379912,1.91999,0.061815,10368,4,1.01,0.546,399,8.2,1578
16:34:24,2.918954,2.642866,0.029295,12960,5,0.96,0.546,399,8.2,1581
16:34:28,2.715304,2.44079,0.029142,17280,5,1.09,0.546,399,8.2,1585
16:34:31,1.407443,1.986651,0.024094,10368,4,1,0.546,399,8.2,1588
16:34:34,2.772466,2.500526,0.027786,12960,5,1.12,0.546,399,8.2,1591
16:34:37,2.401271,2.126889,0.029345,12960,5,1,0.546,399,8.2,1594
16:34:41,2.374909,2.099883,0.029572,17280,5,1.01,0.546,399,8.3,1598
16:34:44,1.447481,2.030379,0.020748,10368,4,1.38,0.546,399,8.3,1601
16:34:47,1.428677,2.011625,0.019624,10368,4,1.01,0.546,399,8.3,1604
16:34:50,1.2764,1.860078,0.021683,10368,4,1.06,0.546,399,8.3,1607
16:34:54,1.337427,1.912658,0.028314,13824,4,1.35,0.546,399,8.3,1611
16:34:57,2.661169,2.393234,0.026064,12960,5,1.05,0.546,399,8.3,1614
16:35:00,1.45214,2.033377,0.023176,10368,4,1.07,0.546,399,8.3,1617
16:35:03,3.064307,2.783947,0.032978,12960,5,1.25,0.546,399,8.3,1620
16:35:06,2.731915,2.44046,0.048018,12960,5,1.17,0.546,399,8.3,1623
16:35:10,2.499964,2.211982,0.041292,17280,5,1.03,0.546,399,8.3,1627
16:35:13,1.406952,1.981153,0.027739,10368,4,1.11,0.546,399,8.3,1630
16:35:16,2.951797,2.672445,0.033083,12960,5,1.12,0.546,399,8.3,1633
16:35:19,2.456181,2.186385,0.023078,12960,5,1.25,0.546,399,8.3,1636
16:35:23,2.636823,2.366065,0.026902,17280,5,1.17,0.546,399,8.3,1640
16:35:26,1.481525,2.060826,0.026087,10368,4,1.1,0.546,399,8.3,1643
16:35:29,1.42731,2.009106,0.022396,10368,4,1.22,0.546,399,8.3,1646
16:35:32,2.941507,2.672067,0.02419,12960,5,1.23,0.546,399,8.3,1649
16:35:36,2.807724,2.512338,0.048465,17280,5,1.11,0.546,399,8.3,1653
16:35:39,1.449077,2.02748,0.024319,10368,4,1.17,0.546,399,8.3,1656
16:35:42,1.425567,1.968537,0.062803,10368,4,1.2,0.546,399,8.4,1659
16:35:45,2.896981,2.621318,0.031035,12960,5,1.11,0.546,399,8.4,1662
16:35:49,2.873047,2.603609,0.027363,17280,5,1.18,0.546,399,8.4,1666
16:35:52,2.730198,2.454132,0.028587,12960,5,1.11,0.546,399,8.4,1669
16:35:55,2.413702,2.13353,0.033694,12960,5,0.98,0.546,399,8.4,1672
16:35:58,2.892269,2.572524,0.074633,12960,5,1.28,0.546,399,8.4,1675
16:36:02,2.755832,2.442874,0.065087,17280,5,1.07,0.546,399,8.4,1679
16:36:05,2.522416,2.182664,0.095658,12960,5,1.09,0.546,399,8.4,1682
16:36:08,1.490655,2.074101,0.020916,10368,4,1.21,0.546,399,8.4,1685
16:36:11,2.978677,2.697002,0.034068,12960,5,1.04,0.546,399,8.4,1688
16:36:15,2.770838,2.499967,0.026032,17280,5,1.05,0.546,399,8.4,1692
16:36:18,2.450032,2.175268,0.027131,12960,5,1.15,0.546,399,8.4,1695
16:36:21,1.439122,2.021936,0.020208,10368,4,1.18,0.546,399,8.4,1698
16:36:24,2.957646,2.618943,0.093492,12960,5,1.09,0.546,399,8.4,1701
16:36:28,2.709958,2.335691,0.128864,17280,5,1.12,0.546,399,8.4,1705
16:36:31,2.321281,2.045527,0.030829,12960,5,0.99,0.546,399,8.4,1708
16:36:34,3.20874,2.906194,0.056538,12960,5,1.15,0.546,399,8.4,1711
16:36:37,1.242005,1.822485,0.021317,10368,4,1.1,0.546,399,8.4,1714
16:36:41,2.142016,2.864532,0.031224,17280,5,1.03,0.546,399,8.5,1718
16:36:44,2.73442,2.444,0.044403,12960,5,1.22,0.546,399,8.5,1721
16:36:47,2.539303,2.263963,0.029025,12960,5,1.1,0.546,399,8.5,1724
16:36:50,1.441661,2.023358,0.021374,10368,4,1.15,0.546,399,8.5,1727
16:36:53,2.917115,2.626832,0.042864,12960,5,1.22,0.546,399,8.5,1730
16:36:57,2.976536,2.675188,0.056927,17280,5,1.04,0.546,399,8.5,1734
16:37:00,2.522461,2.267545,0.025399,12960,5,1.05,0.546,399,8.5,1737
16:37:03,2.801597,2.5235,0.031117,12960,5,1.25,0.546,399,8.5,1740
16:37:06,2.337284,2.060874,0.028853,12960,5,1.1,0.546,399,8.5,1743
16:37:10,1.350073,1.93454,0.021652,13824,4,1.14,0.546,399,8.5,1747
16:37:13,3.00278,2.730533,0.024768,12960,5,1.34,0.546,399,8.5,1750
16:37:16,2.801832,2.398258,0.15973,12960,5,1.06,0.546,399,8.5,1753
16:37:19,1.429211,2.012145,0.019289,10368,4,1.19,0.546,399,8.5,1756
16:37:23,2.97189,2.697122,0.027158,17280,5,1.19,0.546,399,8.5,1760
16:37:26,2.463903,2.191901,0.024391,12960,5,1.11,0.546,399,8.5,1763
16:37:29,3.016704,2.73858,0.03166,12960,5,1.17,0.546,399,8.5,1766
16:37:32,2.645703,2.371558,0.028321,12960,5,1.09,0.546,399,8.5,1769
16:37:36,1.484728,2.064604,0.024318,13824,4,1.05,0.546,399,8.5,1773
16:37:39,2.985028,2.712018,0.028928,12960,5,1.3,0.546,399,8.6,1776
16:37:42,2.53462,2.26462,0.027818,12960,5,1.09,0.546,399,8.6,1779
16:37:45,2.053186,2.774826,0.03647,12960,5,1.11,0.546,399,8.6,1782
16:37:48,2.491874,2.22129,0.023627,12960,5,1.29,0.546,399,8.6,1785
16:37:52,2.5345,2.247692,0.039242,17280,5,1.11,0.546,399,8.6,1789
16:37:55,2.640073,2.369655,0.025197,12960,5,1.06,0.546,399,8.6,1792
16:37:58,1.375023,1.952987,0.024797,10368,4,1.23,0.546,399,8.6,1795
16:38:01,2.986248,2.706155,0.033615,12960,5,1.06,0.546,399,8.6,1798
16:38:05,2.624002,2.350224,0.030391,17280,5,1.01,0.546,399,8.6,1802
16:38:08,2.368467,2.099325,0.023572,12960,5,1.21,0.546,399,8.6,1805
16:38:11,3.077059,2.799322,0.0301,12960,5,0.92,0.546,399,8.6,1808
16:38:14,2.663899,2.396127,0.023442,12960,5,1.15,0.546,399,8.6,1811
16:38:18,2.533623,2.255021,0.031193,17280,5,1.02,0.546,399,8.6,1815
16:38:21,1.331111,1.910811,0.021414,10368,4,1.12,0.546,399,8.6,1818
16:38:24,2.687128,2.41293,0.03029,12960,5,1.25,0.546,399,8.6,1821
16:38:27,1.337006,1.911765,0.030259,10368,4,1.16,0.546,399,8.6,1824
16:38:30,2.576484,2.306105,0.027197,12960,5,1.04,0.546,400,8.6,1827
16:38:34,1.485275,2.060002,0.027163,13824,4,1.24,0.546,400,8.6,1831
16:38:37,2.959904,2.685205,0.027214,12960,5,1.01,0.546,400,8.6,1834
16:38:40,2.591161,2.255427,0.088915,12960,5,1.01,0.546,400,8.7,1837
16:38:43,2.072113,2.791195,0.034188,12960,5,1.17,0.546,400,8.7,1840
16:38:47,2.728185,2.455656,0.028192,17280,5,1.07,0.546,400,8.7,1844
16:38:50,1.612232,2.192931,0.022094,10368,4,1.06,0.546,400,8.7,1847
16:38:53,3.021154,2.747226,0.02948,12960,5,1.13,0.546,400,8.7,1850
16:38:56,2.699953,2.430037,0.029105,12960,5,1.09,0.546,400,8.7,1853
16:39:00,3.046783,2.750802,0.050821,17280,5,1.18,0.546,400,8.7,1857
16:39:03,2.822253,2.543059,0.031681,12960,5,1.21,0.546,400,8.7,1860
16:39:06,2.527673,2.256607,0.027657,12960,5,1.09,0.546,400,8.7,1863
16:39:09,2.032797,2.761603,0.025783,12960,5,0.94,0.546,400,8.7,1866
16:39:13,2.891094,2.617591,0.026495,17280,5,1.29,0.546,400,8.7,1870
16:39:16,2.48688,2.216397,0.024687,12960,5,1.06,0.546,400,8.7,1873
16:39:19,3.027889,2.756608,0.024229,12960,5,1.17,0.546,400,8.7,1876
16:39:22,2.603655,2.327459,0.033252,12960,5,1,0.546,400,8.7,1879
16:39:26,2.500405,2.129559,0.123293,17280,5,1,0.546,400,8.7,1883
16:39:29,3.049206,2.773494,0.028302,12960,5,1.15,0.546,400,8.7,1886
16:39:32,2.789671,2.514791,0.027421,12960,5,1.07,0.546,400,8.7,1889
16:39:35,2.363608,2.025787,0.092234,12960,5,0.99,0.546,400,8.7,1892
16:39:39,2.914281,2.631551,0.035181,17280,5,1.2,0.546,400,8.8,1896
16:39:42,2.570139,2.274603,0.049622,12960,5,1.15,0.546,400,8.8,1899
16:39:45,1.383442,1.964755,0.022128,10368,4,1.04,0.546,400,8.8,1902
16:39:48,2.812586,2.544771,0.025581,12960,5,0.99,0.546,400,8.8,1905
16:39:52,2.749429,2.484953,0.030245,17280,5,1.03,0.546,400,8.8,1909
16:39:55,1.764849,2.063186,0.317387,10368,4,1.02,0.57,400,8.8,1912
16:39:58,1.318454,1.89787,0.023831,10368,4,1.32,0.57,400,8.8,1915
16:40:02,2.188746,2.865135,0.079914,17280,5,1.05,0.57,400,8.8,1919
16:40:05,2.875763,2.601174,0.030458,12960,5,1,0.57,400,8.8,1922
16:40:08,2.521139,2.246082,0.028721,12960,5,1.24,0.57,400,8.8,1925
16:40:11,2.436624,2.159975,0.033702,12960,5,0.96,0.57,400,8.8,1928
16:40:15,2.504734,2.184347,0.072604,17280,5,1.05,0.57,400,8.8,1932
16:40:18,1.522426,2.060967,0.065958,10368,4,1.14,0.57,400,8.8,1935
16:40:21,1.454171,2.034632,0.021623,10368,4,0.97,0.57,400,8.8,1938
16:40:24,1.343789,1.919605,0.030596,10368,4,1.24,0.57,400,8.8,1941
16:40:28,2.125597,2.849275,0.029633,17280,5,1.03,0.57,400,8.8,1945
16:40:31,2.81202,2.535153,0.029476,12960,5,1.11,0.57,400,8.8,1948
16:40:34,2.553688,2.240411,0.066815,12960,5,1.16,0.57,400,8.9,1951
16:40:37,1.44034,2.02351,0.019975,10368,4,0.88,0.57,400,8.9,1954
16:40:41,1.429168,2.014021,0.018048,13824,4,1.04,0.57,400,8.9,1958
16:40:44,2.951586,2.676902,0.027153,12960,5,1.21,0.57,400,8.9,1961
16:40:47,2.663105,2.388724,0.031367,12960,5,0.98,0.57,400,8.9,1964
16:40:50,2.344663,2.074961,0.027729,12960,5,1.1,0.57,400,8.9,1967
16:40:53,2.064415,2.787409,0.029468,12960,5,1.23,0.57,400,8.9,1970
16:40:57,3.206902,2.651746,0.317734,17280,5,1.03,0.57,400,8.9,1974
16:41:00,2.719021,2.405472,0.067927,12960,5,1.02,0.57,400,8.9,1977
16:41:03,2.581407,2.106911,0.227779,12960,5,1.17,0.57,400,8.9,1980
16:41:06,2.991203,2.697963,0.045679,12960,5,1.03,0.57,400,8.9,1983
16:41:10,2.903098,2.626761,0.029532,17280,5,1.02,0.57,400,8.9,1987
16:41:13,2.568114,2.278035,0.04376,12960,5,1.34,0.57,400,8.9,1990
16:41:16,1.349035,1.90799,0.046255,10368,4,0.99,0.57,400,8.9,1993
16:41:20,1.520134,1.940106,0.181957,13824,4,1.03,0.57,400,8.9,1997
16:41:23,3.009218,2.730912,0.03238,12960,5,1.17,0.57,400,8.9,2000
16:41:27,1.617032,2.194315,0.024906,13824,4,1,0.57,400,8.9,2004
16:41:30,3.020209,2.740037,0.032565,12960,5,1.05,0.57,400,8.9,2007
16:41:33,2.78672,2.469602,0.074739,12960,5,1.18,0.57,400,9,2010
16:41:36,2.549279,2.227701,0.074699,12960,5,1.17,0.57,400,9,2013
16:41:40,1.453266,2.032384,0.022828,13824,4,0.96,0.57,400,9,2017
16:41:43,2.827853,2.553513,0.027867,12960,5,1.12,0.57,400,9,2020
16:41:46,2.722292,2.449452,0.029062,12960,5,0.94,0.57,400,9,2023
16:41:49,2.760449,2.476533,0.036132,12960,5,1.02,0.57,400,9,2026
16:41:53,2.914615,2.633729,0.035975,17280,5,1.03,0.57,400,9,2030
16:41:56,2.458127,2.185301,0.02719,12960,5,1.05,0.57,400,9,2033
16:41:59,1.417664,1.944485,0.077046,10368,4,1.17,0.57,400,9,2036
16:42:02,1.401608,1.975655,0.028011,10368,4,1.02,0.57,400,9,2039
16:42:06,3.077878,2.801961,0.030036,17280,5,1.01,0.57,400,9,2043
16:42:09,2.670609,2.392649,0.032673,12960,5,1.1,0.57,400,9,2046
16:42:12,2.512365,2.22374,0.042077,12960,5,1.02,0.57,400,9,2049
16:42:15,2.193225,2.922963,0.025663,12960,5,1.31,0.57,400,9,2052
16:42:19,2.163613,2.890107,0.027063,17280,5,1.29,0.57,400,9,2056
16:42:22,2.054559,2.702713,0.106565,12960,5,1.15,0.57,400,9,2059
16:42:25,2.50827,2.235707,0.027988,12960,5,1.11,0.57,400,9,2062
16:42:29,2.495037,2.186972,0.051192,17280,5,1.25,0.57,400,9,2066
16:42:32,2.04946,2.775034,0.031048,12960,5,1.07,0.57,400,9.1,2069
16:42:35,2.706633,2.428577,0.032249,12960,5,1.03,0.57,400,9.1,2072
16:42:38,1.427845,2.010191,0.019738,10368,4,1.24,0.57,400,9.1,2075
16:42:42,2.985722,2.715179,0.02565,17280,5,1.04,0.57,400,9.1,2079
16:42:45,2.470927,2.196906,0.02623,12960,5,1.01,0.57,400,9.1,2082
16:42:48,2.167526,1.747607,0.024037,10368,4,1.12,0.57,400,9.1,2085
16:42:51,2.793929,2.508689,0.037734,12960,5,0.99,0.57,400,9.1,2088
16:42:54,1.47609,2.056876,0.022339,10368,4,1.04,0.57,400,9.1,2091
16:42:58,2.096226,2.820306,0.029593,17280,5,1.07,0.57,400,9.1,2095
16:43:01,2.749799,2.478205,0.026257,12960,5,0.91,0.57,400,9.1,2098
16:43:04,2.474441,2.200976,0.026941,12960,5,1.11,0.57,400,9.1,2101
16:43:07,3.001897,2.735388,0.024806,12960,5,1.01,0.57,400,9.1,2104
16:43:11,2.663381,2.387202,0.029669,17280,5,1.01,0.57,400,9.1,2108
16:43:14,1.497501,2.078251,0.022289,10368,4,1.14,0.57,400,9.1,2111
16:43:17,2.965629,2.692305,0.025975,12960,5,0.93,0.57,400,9.1,2114
16:43:20,2.449393,2.157548,0.045426,12960,5,1.03,0.57,400,9.1,2117
