CPU_Utilization Memory_Consumption Current_Time Kafka_Disk_Usage(mb) Topic_Disk_Usage(mb)
3.05 1.1 06:19:57 458 68
2.77 1.1 06:20:00 458 68
2.88 1.1 06:20:03 458 68
2.93 1.1 06:20:07 458 68
2.99 1.1 06:20:10 459 68
2.98 1.1 06:20:13 459 68
3.92 1.1 06:20:17 459 68
2.95 1.1 06:20:20 459 68
2.75 1.1 06:20:23 459 68
3.61 1.1 06:20:27 459 68
2.74 1.1 06:20:30 459 68
2.80 1.1 06:20:33 459 68
2.68 1.1 06:20:36 459 68
2.90 1.1 06:20:40 459 68
2.52 1.1 06:20:43 459 68
2.85 1.1 06:20:46 459 68
3.05 1.1 06:20:50 459 68
3.02 1.1 06:20:53 459 68
2.88 1.1 06:20:56 459 68
2.97 1.1 06:21:00 459 68
2.75 1.1 06:21:03 459 68
2.61 1.1 06:21:06 459 68
3.01 1.1 06:21:09 459 68
2.59 1.1 06:21:13 459 68
2.49 1.1 06:21:16 459 68
3.17 1.1 06:21:19 459 68
2.53 1.1 06:21:23 459 68
2.86 1.1 06:21:26 459 68
3.01 1.1 06:21:29 459 68
3.03 1.1 06:21:33 459 68
3.08 1.1 06:21:36 459 68
2.91 1.1 06:21:39 459 68
2.89 1.1 06:21:42 459 69
2.63 1.1 06:21:46 459 69
2.95 1.1 06:21:49 459 69
2.59 1.1 06:21:52 459 69
2.43 1.1 06:21:56 459 69
2.66 1.1 06:21:59 459 69
2.78 1.1 06:22:02 459 69
2.74 1.1 06:22:06 459 69
2.77 1.1 06:22:09 459 69
2.89 1.1 06:22:12 459 69
2.64 1.1 06:22:15 459 69
2.97 1.1 06:22:19 459 69
2.61 1.1 06:22:22 459 69
2.57 1.1 06:22:25 459 69
2.87 1.1 06:22:29 459 69
2.62 1.1 06:22:32 459 69
2.84 1.1 06:22:35 459 69
2.77 1.1 06:22:38 459 69
2.89 1.1 06:22:42 459 69
2.85 1.1 06:22:45 459 69
3.14 1.1 06:22:48 459 69
2.74 1.1 06:22:52 459 69
2.92 1.1 06:22:55 459 69
3.15 1.1 06:22:58 459 69
2.86 1.1 06:23:02 460 69
3.07 1.1 06:23:05 460 69
3.22 1.1 06:23:08 460 69
2.87 1.1 06:23:12 460 69
2.92 1.1 06:23:15 460 69
3.00 1.1 06:23:18 460 69
2.96 1.1 06:23:21 460 69
3.06 1.1 06:23:25 460 69
3.09 1.1 06:23:28 460 69
3.09 1.1 06:23:31 460 69
2.97 1.1 06:23:35 460 69
3.02 1.1 06:23:38 460 69
2.89 1.1 06:23:41 460 69
2.85 1.1 06:23:45 460 69
3.22 1.1 06:23:48 460 69
3.09 1.1 06:23:51 460 69
2.97 1.1 06:23:55 460 69
3.42 1.1 06:23:58 460 69
3.09 1.1 06:24:01 460 69
3.28 1.1 06:24:05 460 69
3.27 1.1 06:24:08 460 69
3.00 1.1 06:24:11 460 69
3.15 1.1 06:24:15 460 69
3.04 1.1 06:24:18 460 69
2.81 1.1 06:24:21 460 69
3.39 1.1 06:24:24 460 69
3.08 1.1 06:24:28 460 69
3.11 1.1 06:24:31 460 70
2.98 1.1 06:24:34 460 70
2.95 1.1 06:24:38 460 70
2.81 1.1 06:24:41 460 70
2.80 1.1 06:24:44 460 70
2.91 1.1 06:24:48 460 70
2.71 1.1 06:24:51 460 70
2.90 1.1 06:24:54 460 70
2.97 1.1 06:24:58 460 70
3.12 1.1 06:25:01 460 70
3.33 1.1 06:25:04 460 70
3.46 1.1 06:25:08 460 70
4.00 1.1 06:25:11 460 70
2.79 1.1 06:25:14 460 70
2.97 1.1 06:25:18 460 70
2.61 1.101 06:25:21 460 70
2.87 1.1 06:25:24 460 70
3.00 1.1 06:25:27 460 70
2.59 1.1 06:25:31 460 70
3.06 1.1 06:25:34 460 70
3.12 1.1 06:25:37 460 70
2.81 1.1 06:25:41 460 70
2.99 1.1 06:25:44 460 70
2.58 1.1 06:25:47 460 70
3.52 1.1 06:25:50 460 70
2.81 1.1 06:25:54 461 70
2.89 1.1 06:25:57 461 70
2.60 1.1 06:26:00 461 70
2.80 1.1 06:26:04 461 70
2.60 1.1 06:26:07 461 70
2.70 1.1 06:26:10 461 70
3.24 1.1 06:26:13 461 70
2.99 1.1 06:26:17 461 70
2.80 1.1 06:26:20 461 70
2.99 1.1 06:26:23 461 70
2.59 1.1 06:26:27 461 70
2.93 1.1 06:26:30 461 70
2.78 1.1 06:26:33 461 70
2.57 1.1 06:26:36 461 70
2.87 1.1 06:26:40 461 70
2.66 1.101 06:26:43 461 70
2.86 1.101 06:26:46 461 70
2.87 1.1 06:26:49 461 70
2.72 1.1 06:26:53 461 70
3.17 1.101 06:26:56 461 70
2.85 1.1 06:26:59 461 70
2.59 1.101 06:27:03 461 70
2.60 1.101 06:27:06 461 70
2.90 1.101 06:27:09 461 70
2.58 1.1 06:27:12 461 70
2.64 1.1 06:27:16 461 70
2.56 1.101 06:27:19 461 70
2.44 1.101 06:27:22 461 71
2.72 1.1 06:27:26 461 71
2.55 1.1 06:27:29 461 71
2.78 1.1 06:27:32 461 71
2.66 1.101 06:27:35 461 71
2.88 1.101 06:27:39 461 71
2.44 1.101 06:27:42 461 71
2.59 1.101 06:27:45 461 71
2.45 1.1 06:27:48 461 71
2.33 1.101 06:27:52 461 71
2.57 1.101 06:27:55 461 71
2.53 1.101 06:27:58 461 71
3.01 1.1 06:28:02 461 71
2.26 1.101 06:28:05 461 71
2.87 1.1 06:28:08 461 71
2.72 1.101 06:28:11 461 71
2.76 1.101 06:28:15 461 71
2.49 1.101 06:28:18 461 71
2.57 1.1 06:28:21 461 71
2.34 1.1 06:28:25 461 71
2.51 1.101 06:28:28 461 71
2.50 1.101 06:28:31 461 71
2.90 1.101 06:28:34 461 71
2.80 1.101 06:28:38 461 71
2.51 1.1 06:28:41 461 71
2.47 1.101 06:28:44 462 71
2.58 1.1 06:28:48 462 71
2.88 1.101 06:28:51 462 71
3.11 1.101 06:28:54 462 71
2.74 1.1 06:28:57 462 71
3.10 1.101 06:29:01 462 71
2.52 1.1 06:29:04 462 71
2.75 1.101 06:29:07 462 71
2.49 1.101 06:29:10 462 71
2.89 1.1 06:29:14 462 71
2.41 1.101 06:29:17 462 71
2.74 1.101 06:29:20 462 71
2.44 1.1 06:29:24 462 71
2.62 1.1 06:29:27 462 71
2.83 1.101 06:29:30 462 71
2.80 1.101 06:29:33 462 71
2.54 1.101 06:29:37 462 71
2.56 1.101 06:29:40 462 71
2.79 1.1 06:29:43 462 71
2.52 1.1 06:29:46 462 71
2.54 1.1 06:29:50 462 71
2.85 1.101 06:29:53 462 71
2.65 1.101 06:29:56 462 71
2.81 1.1 06:30:00 462 71
2.49 1.101 06:30:03 462 71
2.61 1.101 06:30:06 462 71
2.96 1.101 06:30:09 462 71
2.36 1.101 06:30:13 462 71
2.69 1.101 06:30:16 462 72
2.41 1.1 06:30:19 462 72
2.44 1.1 06:30:22 462 72
2.89 1.1 06:30:26 462 72
2.56 1.101 06:30:29 462 72
2.41 1.1 06:30:32 462 72
2.31 1.101 06:30:36 462 72
3.17 1.101 06:30:39 462 72
2.34 1.1 06:30:42 462 72
2.47 1.101 06:30:45 462 72
2.58 1.1 06:30:49 462 72
2.79 1.1 06:30:52 462 72
2.51 1.101 06:30:55 462 72
2.58 1.101 06:30:59 462 72
2.41 1.101 06:31:02 462 72
2.56 1.1 06:31:05 462 72
2.52 1.101 06:31:08 462 72
2.40 1.101 06:31:12 462 72
2.54 1.101 06:31:15 462 72
2.65 1.1 06:31:18 462 72
2.68 1.101 06:31:21 462 72
2.45 1.1 06:31:25 462 72
2.69 1.1 06:31:28 462 72
2.53 1.1 06:31:31 462 72
3.75 1.1 06:31:35 463 72
2.50 1.1 06:31:38 463 72
2.56 1.1 06:31:41 463 72
2.57 1.1 06:31:44 463 72
2.65 1.1 06:31:48 463 72
2.41 1.1 06:31:51 463 72
2.49 1.1 06:31:54 463 72
2.55 1.1 06:31:57 463 72
2.44 1.1 06:32:01 463 72
2.89 1.1 06:32:04 463 72
2.62 1.1 06:32:07 463 72
2.75 1.1 06:32:10 463 72
2.99 1.101 06:32:14 463 72
2.58 1.1 06:32:17 463 72
2.69 1.1 06:32:20 463 72
2.54 1.1 06:32:24 463 72
2.75 1.1 06:32:26 463 72
3.23 1.1 06:32:29 463 72
2.52 1.1 06:32:32 463 72
2.56 1.1 06:32:36 463 72
3.38 1.1 06:32:39 463 72
2.46 1.1 06:32:42 463 72
2.66 1.1 06:32:46 463 72
2.52 1.1 06:32:49 463 72
2.76 1.1 06:32:52 463 72
2.61 1.1 06:32:55 463 72
2.87 1.101 06:32:59 463 72
2.59 1.101 06:33:02 463 72
2.43 1.101 06:33:05 463 73
2.86 1.1 06:33:08 463 73
2.49 1.1 06:33:12 463 73
2.67 1.1 06:33:15 463 73
2.53 1.1 06:33:18 463 73
2.40 1.1 06:33:22 463 73
2.28 1.101 06:33:25 463 73
2.67 1.101 06:33:28 463 73
2.52 1.1 06:33:31 463 73
3.29 1.101 06:33:35 463 73
2.46 1.101 06:33:38 463 73
2.62 1.1 06:33:41 463 73
2.60 1.1 06:33:44 463 73
2.61 1.1 06:33:48 463 73
2.57 1.101 06:33:51 463 73
2.66 1.101 06:33:54 463 73
3.03 1.101 06:33:58 463 73
2.48 1.1 06:34:01 463 73
2.78 1.1 06:34:04 463 73
2.49 1.101 06:34:07 463 73
3.34 1.1 06:34:11 463 73
2.36 1.1 06:34:14 463 73
2.99 1.1 06:34:17 463 73
2.97 1.1 06:34:20 463 73
2.88 1.101 06:34:24 463 73
2.56 1.1 06:34:27 464 73
2.47 1.1 06:34:30 464 73
3.08 1.1 06:34:34 464 73
2.76 1.1 06:34:37 464 73
2.86 1.1 06:34:40 464 73
2.70 1.1 06:34:43 464 73
2.90 1.1 06:34:47 464 73
2.63 1.1 06:34:50 464 73
2.80 1.1 06:34:53 464 73
2.63 1.101 06:34:57 464 73
2.64 1.101 06:35:00 464 73
3.04 1.101 06:35:03 464 73
2.64 1.1 06:35:06 464 73
2.59 1.1 06:35:10 464 73
2.53 1.101 06:35:13 464 73
2.77 1.1 06:35:16 464 73
2.59 1.101 06:35:19 464 73
2.65 1.101 06:35:23 464 73
2.76 1.101 06:35:26 464 73
3.42 1.1 06:35:29 464 73
2.61 1.101 06:35:33 464 73
2.74 1.1 06:35:36 464 73
2.92 1.101 06:35:39 464 73
2.45 1.1 06:35:42 464 73
2.72 1.101 06:35:46 464 73
2.67 1.101 06:35:49 464 73
2.55 1.101 06:35:52 464 73
2.73 1.1 06:35:56 464 74
3.38 1.101 06:35:59 464 74
3.09 1.101 06:36:02 464 74
2.77 1.1 06:36:05 464 74
2.82 1.101 06:36:09 464 74
2.83 1.1 06:36:12 464 74
2.42 1.1 06:36:15 464 74
2.58 1.1 06:36:18 464 74
2.35 1.101 06:36:22 464 74
2.61 1.1 06:36:25 464 74
2.58 1.101 06:36:28 464 74
2.65 1.1 06:36:32 464 74
2.70 1.1 06:36:35 464 74
2.64 1.101 06:36:38 464 74
2.74 1.101 06:36:41 464 74
2.65 1.1 06:36:45 464 74
2.95 1.101 06:36:48 464 74
2.77 1.101 06:36:51 464 74
2.94 1.101 06:36:54 464 74
2.35 1.1 06:36:58 464 74
2.52 1.101 06:37:01 464 74
2.67 1.101 06:37:04 464 74
2.35 1.101 06:37:08 464 74
2.68 1.101 06:37:11 464 74
2.51 1.1 06:37:14 465 74
2.69 1.101 06:37:17 465 74
2.83 1.101 06:37:21 465 74
2.95 1.101 06:37:24 465 74
2.53 1.1 06:37:27 465 74
2.83 1.1 06:37:30 465 74
2.79 1.1 06:37:34 465 74
2.58 1.1 06:37:37 465 74
2.57 1.1 06:37:40 465 74
2.66 1.1 06:37:44 465 74
3.20 1.101 06:37:47 465 74
2.81 1.101 06:37:50 465 74
2.86 1.101 06:37:54 465 74
2.78 1.1 06:37:57 465 74
2.92 1.1 06:38:00 465 74
2.90 1.1 06:38:03 465 74
2.93 1.101 06:38:07 465 74
2.71 1.1 06:38:10 465 74
2.53 1.101 06:38:13 465 74
2.41 1.101 06:38:17 465 74
2.54 1.1 06:38:20 465 74
2.61 1.1 06:38:23 465 74
2.66 1.1 06:38:26 465 74
2.87 1.1 06:38:30 465 74
2.86 1.1 06:38:33 465 74
2.96 1.101 06:38:36 465 74
2.91 1.1 06:38:39 465 74
2.70 1.1 06:38:43 465 74
2.62 1.101 06:38:46 465 75
2.56 1.101 06:38:49 465 75
2.37 1.1 06:38:53 465 75
2.52 1.1 06:38:56 465 75
2.93 1.1 06:38:59 465 75
2.69 1.101 06:39:02 465 75
2.69 1.1 06:39:06 465 75
2.86 1.101 06:39:09 465 75
2.70 1.1 06:39:12 465 75
2.65 1.101 06:39:15 465 75
2.89 1.1 06:39:19 465 75
2.35 1.1 06:39:22 465 75
2.63 1.101 06:39:25 465 75
2.62 1.101 06:39:29 465 75
2.67 1.1 06:39:32 465 75
2.53 1.1 06:39:35 465 75
2.82 1.101 06:39:39 465 75
2.51 1.101 06:39:42 465 75
2.49 1.1 06:39:45 465 75
2.84 1.1 06:39:48 465 75
2.60 1.1 06:39:52 465 75
2.92 1.1 06:39:55 465 75
2.68 1.1 06:39:58 465 75
2.76 1.1 06:40:01 465 75
2.62 1.1 06:40:05 465 75
3.20 1.1 06:40:08 466 75
2.58 1.1 06:40:11 466 75
2.76 1.1 06:40:15 466 75
2.65 1.101 06:40:18 466 75
2.81 1.1 06:40:21 466 75
2.90 1.101 06:40:24 466 75
2.52 1.1 06:40:28 466 75
3.02 1.1 06:40:31 466 75
2.78 1.101 06:40:34 466 75
2.60 1.1 06:40:37 466 75
2.73 1.1 06:40:40 466 75
2.99 1.1 06:40:43 466 75
2.60 1.101 06:40:46 466 75
2.53 1.101 06:40:50 466 75
2.85 1.1 06:40:53 466 75
2.58 1.1 06:40:56 466 75
2.99 1.101 06:40:59 466 75
2.69 1.101 06:41:03 466 75
2.56 1.101 06:41:06 466 75
2.66 1.1 06:41:09 466 75
2.60 1.1 06:41:12 466 75
2.60 1.101 06:41:16 466 75
2.85 1.101 06:41:19 466 75
2.58 1.1 06:41:22 466 75
2.88 1.101 06:41:26 466 75
2.88 1.101 06:41:29 466 75
2.47 1.1 06:41:32 466 75
2.76 1.1 06:41:35 466 75
2.59 1.1 06:41:39 466 76
2.50 1.101 06:41:42 466 76
2.38 1.101 06:41:45 466 76
2.43 1.1 06:41:48 466 76
2.44 1.1 06:41:52 466 76
2.85 1.1 06:41:55 466 76
2.71 1.101 06:41:58 466 76
2.70 1.1 06:42:02 466 76
2.38 1.101 06:42:05 466 76
2.47 1.101 06:42:08 466 76
2.58 1.1 06:42:11 466 76
2.57 1.1 06:42:15 466 76
2.51 1.1 06:42:18 466 76
2.56 1.1 06:42:21 466 76
2.43 1.101 06:42:24 466 76
2.44 1.101 06:42:28 466 76
2.51 1.1 06:42:31 466 76
2.53 1.101 06:42:34 466 76
2.79 1.101 06:42:37 466 76
2.58 1.101 06:42:41 466 76
2.97 1.1 06:42:44 466 76
2.63 1.101 06:42:47 466 76
2.90 1.1 06:42:51 466 76
2.44 1.1 06:42:54 466 76
2.41 1.1 06:42:57 467 76
2.69 1.101 06:43:00 467 76
2.69 1.1 06:43:04 467 76
2.60 1.1 06:43:07 467 76
2.65 1.1 06:43:10 467 76
3.10 1.1 06:43:13 467 76
2.55 1.1 06:43:17 467 76
2.84 1.101 06:43:20 467 76
2.70 1.101 06:43:23 467 76
2.53 1.1 06:43:27 467 76
2.55 1.1 06:43:30 467 76
2.65 1.1 06:43:33 467 76
2.55 1.101 06:43:36 467 76
2.69 1.1 06:43:40 467 76
2.96 1.1 06:43:43 467 76
2.52 1.1 06:43:46 467 76
2.65 1.101 06:43:49 467 76
2.85 1.1 06:43:53 467 76
2.83 1.1 06:43:56 467 76
2.57 1.101 06:43:59 467 76
2.72 1.1 06:44:02 467 76
2.44 1.1 06:44:06 467 76
3.03 1.1 06:44:09 467 76
2.70 1.1 06:44:12 467 76
2.71 1.1 06:44:16 467 76
2.85 1.1 06:44:19 467 76
2.67 1.1 06:44:22 467 76
2.65 1.101 06:44:25 467 77
3.01 1.1 06:44:29 467 77
2.70 1.101 06:44:32 467 77
2.67 1.1 06:44:35 467 77
3.17 1.1 06:44:38 467 77
2.79 1.1 06:44:42 467 77
2.47 1.1 06:44:45 467 77
2.86 1.1 06:44:48 467 77
2.51 1.1 06:44:52 467 77
2.59 1.1 06:44:55 467 77
2.52 1.1 06:44:58 467 77
2.79 1.1 06:45:01 467 77
2.82 1.101 06:45:05 467 77
2.76 1.1 06:45:08 467 77
2.45 1.1 06:45:11 467 77
2.92 1.1 06:45:14 467 77
2.67 1.1 06:45:18 467 77
2.81 1.101 06:45:21 467 77
2.51 1.1 06:45:24 467 77
2.49 1.1 06:45:28 467 77
2.27 1.1 06:45:31 467 77
2.56 1.101 06:45:34 467 77
2.64 1.101 06:45:37 467 77
2.64 1.101 06:45:41 467 77
2.74 1.103 06:45:44 468 77
2.61 1.101 06:45:47 468 77
2.56 1.101 06:45:50 468 77
2.69 1.101 06:45:54 468 77
3.09 1.101 06:45:57 468 77
2.54 1.101 06:46:00 468 77
3.06 1.101 06:46:04 468 77
2.52 1.101 06:46:07 468 77
2.49 1.101 06:46:10 468 77
2.55 1.101 06:46:13 468 77
2.41 1.101 06:46:17 468 77
2.38 1.101 06:46:20 468 77
2.47 1.101 06:46:23 468 77
2.56 1.101 06:46:27 468 77
2.53 1.101 06:46:30 468 77
3.02 1.101 06:46:33 468 77
2.53 1.101 06:46:36 468 77
2.80 1.101 06:46:40 468 77
2.75 1.102 06:46:43 468 77
2.76 1.101 06:46:46 468 77
2.98 1.101 06:46:49 468 77
2.54 1.101 06:46:53 468 77
2.63 1.101 06:46:56 468 77
2.65 1.101 06:46:59 468 77
2.72 1.101 06:47:03 468 77
2.80 1.101 06:47:06 468 77
2.71 1.101 06:47:09 468 77
2.42 1.101 06:47:12 468 78
2.79 1.101 06:47:16 468 78
2.69 1.101 06:47:19 468 78
2.65 1.101 06:47:22 468 78
2.72 1.101 06:47:25 468 78
2.88 1.101 06:47:29 468 78
2.74 1.101 06:47:32 468 78
2.64 1.101 06:47:35 468 78
2.91 1.101 06:47:39 468 78
2.71 1.101 06:47:42 468 78
2.66 1.101 06:47:45 468 78
2.44 1.101 06:47:48 468 78
2.51 1.101 06:47:52 468 78
2.93 1.101 06:47:55 468 78
2.72 1.101 06:47:58 468 78
2.39 1.101 06:48:01 468 78
2.60 1.101 06:48:05 468 78
2.38 1.101 06:48:08 468 78
2.86 1.101 06:48:11 468 78
2.61 1.101 06:48:14 468 78
2.45 1.101 06:48:18 468 78
2.59 1.101 06:48:21 468 78
2.62 1.101 06:48:24 468 78
2.47 1.102 06:48:28 468 78
2.56 1.101 06:48:31 469 78
2.68 1.101 06:48:34 469 78
2.31 1.101 06:48:37 469 78
2.61 1.101 06:48:41 469 78
2.73 1.101 06:48:44 469 78
2.76 1.101 06:48:47 469 78
2.46 1.101 06:48:51 469 78
2.77 1.101 06:48:54 469 78
2.31 1.101 06:48:57 469 78
2.50 1.101 06:49:00 469 78
2.65 1.101 06:49:04 469 78
2.72 1.101 06:49:07 469 78
2.50 1.101 06:49:10 469 78
2.54 1.101 06:49:13 469 78
2.80 1.101 06:49:17 469 78
2.38 1.101 06:49:20 469 78
2.84 1.101 06:49:23 469 78
2.39 1.101 06:49:26 469 78
2.82 1.101 06:49:30 469 78
2.60 1.101 06:49:33 469 78
2.64 1.101 06:49:36 469 78
2.49 1.101 06:49:40 469 78
2.34 1.101 06:49:43 469 78
2.57 1.101 06:49:46 469 78
2.86 1.101 06:49:49 469 78
2.61 1.101 06:49:53 469 78
2.50 1.101 06:49:56 469 78
2.90 1.101 06:49:59 469 78
2.42 1.101 06:50:03 469 79
2.88 1.101 06:50:06 469 79
2.62 1.101 06:50:09 469 79
2.61 1.101 06:50:12 469 79
2.92 1.101 06:50:16 469 79
2.81 1.101 06:50:19 469 79
2.57 1.101 06:50:22 469 79
2.70 1.101 06:50:25 469 79
2.73 1.101 06:50:29 469 79
2.47 1.101 06:50:32 469 79
2.51 1.101 06:50:35 469 79
2.81 1.101 06:50:39 469 79
2.68 1.101 06:50:42 469 79
2.78 1.101 06:50:45 469 79
2.97 1.101 06:50:48 469 79
2.36 1.101 06:50:52 469 79
2.75 1.101 06:50:55 469 79
2.65 1.101 06:50:58 469 79
2.91 1.101 06:51:01 469 79
2.55 1.101 06:51:05 469 79
2.39 1.102 06:51:08 469 79
2.45 1.101 06:51:11 469 79
2.95 1.101 06:51:14 469 79
2.43 1.101 06:51:18 469 79
2.44 1.101 06:51:21 470 79
2.35 1.102 06:51:24 470 79
2.43 1.101 06:51:28 470 79
2.51 1.101 06:51:31 470 79
2.61 1.101 06:51:34 470 79
2.87 1.101 06:51:37 470 79
2.46 1.101 06:51:41 470 79
2.79 1.101 06:51:44 470 79
2.44 1.101 06:51:47 470 79
2.57 1.101 06:51:50 470 79
2.64 1.101 06:51:54 470 79
2.35 1.101 06:51:57 470 79
2.69 1.101 06:52:00 470 79
2.71 1.101 06:52:03 470 79
2.74 1.101 06:52:07 470 79
2.43 1.101 06:52:10 470 79
2.99 1.102 06:52:13 470 79
2.37 1.101 06:52:17 470 79
2.63 1.101 06:52:20 470 79
2.54 1.101 06:52:23 470 79
2.49 1.101 06:52:26 470 79
2.67 1.101 06:52:30 470 79
2.61 1.101 06:52:33 470 79
2.70 1.102 06:52:36 470 79
2.79 1.101 06:52:40 470 79
2.58 1.101 06:52:43 470 79
2.68 1.101 06:52:46 470 79
3.00 1.101 06:52:49 470 80
2.48 1.101 06:52:53 470 80
2.90 1.101 06:52:56 470 80
2.56 1.101 06:52:59 470 80
2.35 1.101 06:53:02 470 80
2.74 1.101 06:53:06 470 80
2.92 1.101 06:53:09 470 80
2.60 1.101 06:53:12 470 80
2.51 1.101 06:53:16 470 80
2.49 1.101 06:53:19 470 80
2.41 1.101 06:53:22 470 80
2.71 1.101 06:53:25 470 80
2.79 1.101 06:53:29 470 80
2.68 1.101 06:53:32 470 80
2.44 1.101 06:53:35 470 80
2.81 1.101 06:53:38 470 80
2.68 1.102 06:53:42 470 80
2.33 1.102 06:53:45 470 80
2.60 1.101 06:53:48 470 80
2.36 1.102 06:53:52 470 80
2.68 1.101 06:53:55 470 80
2.64 1.101 06:53:58 470 80
2.37 1.101 06:54:01 470 80
2.82 1.101 06:54:05 470 80
2.54 1.101 06:54:08 470 80
2.45 1.101 06:54:11 471 80
2.77 1.101 06:54:14 471 80
2.33 1.101 06:54:18 471 80
2.54 1.101 06:54:21 471 80
2.30 1.101 06:54:24 471 80
2.53 1.102 06:54:28 471 80
2.29 1.101 06:54:31 471 80
2.88 1.102 06:54:34 471 80
2.48 1.101 06:54:37 471 80
2.54 1.101 06:54:41 471 80
2.68 1.101 06:54:44 471 80
2.50 1.101 06:54:47 471 80
2.86 1.101 06:54:51 471 80
2.54 1.101 06:54:54 471 80
2.83 1.101 06:54:57 471 80
2.49 1.101 06:55:00 471 80
2.72 1.101 06:55:04 471 80
2.85 1.101 06:55:07 471 80
2.47 1.102 06:55:10 471 80
2.72 1.101 06:55:14 471 80
2.52 1.101 06:55:17 471 80
2.56 1.101 06:55:20 471 80
2.82 1.101 06:55:23 471 80
2.70 1.101 06:55:27 471 80
2.53 1.101 06:55:30 471 80
3.32 1.101 06:55:33 471 80
2.73 1.101 06:55:36 471 80
2.96 1.101 06:55:40 471 81
2.60 1.101 06:55:43 471 81
2.85 1.101 06:55:46 471 81
3.05 1.101 06:55:49 471 81
2.49 1.101 06:55:53 471 81
2.68 1.101 06:55:56 471 81
2.81 1.101 06:55:59 471 81
2.87 1.101 06:56:03 471 81
2.58 1.101 06:56:06 471 81
2.95 1.101 06:56:09 471 81
2.49 1.101 06:56:13 471 81
2.97 1.101 06:56:16 471 81
2.99 1.101 06:56:19 471 81
2.80 1.101 06:56:22 471 81
2.94 1.101 06:56:26 471 81
3.37 1.101 06:56:29 471 81
2.87 1.101 06:56:32 471 81
2.94 1.101 06:56:36 471 81
3.27 1.101 06:56:39 471 81
2.89 1.101 06:56:43 471 81
4.98 1.102 06:56:46 471 81
3.05 1.101 06:56:49 471 81
2.98 1.101 06:56:52 471 81
2.88 1.101 06:56:56 471 81
2.90 1.101 06:56:59 471 81
2.80 1.101 06:57:03 472 81
3.17 1.101 06:57:06 472 81
3.02 1.101 06:57:09 472 81
2.77 1.101 06:57:13 472 81
2.89 1.102 06:57:16 472 81
2.97 1.101 06:57:19 472 81
2.75 1.101 06:57:22 472 81
3.00 1.101 06:57:26 472 81
3.12 1.101 06:57:29 472 81
2.78 1.101 06:57:32 472 81
3.20 1.101 06:57:36 472 81
3.60 1.101 06:57:39 472 81
2.98 1.101 06:57:42 472 81
3.11 1.102 06:57:46 472 81
3.01 1.102 06:57:49 472 81
2.78 1.101 06:57:53 472 81
2.82 1.101 06:57:56 472 81
3.31 1.101 06:57:59 472 81
2.77 1.101 06:58:03 472 81
2.91 1.101 06:58:06 472 81
3.27 1.101 06:58:09 472 81
3.02 1.101 06:58:13 472 81
3.23 1.101 06:58:16 472 81
2.96 1.101 06:58:19 472 81
2.93 1.101 06:58:22 472 81
3.05 1.101 06:58:26 472 81
2.93 1.101 06:58:29 472 81
2.87 1.101 06:58:32 472 82
3.30 1.101 06:58:36 472 82
3.64 1.102 06:58:39 452 61
2.78 1.102 06:58:42 452 61
3.04 1.102 06:58:46 452 61
3.04 1.101 06:58:49 452 62
3.03 1.101 06:58:53 452 62
3.53 1.101 06:58:56 452 62
3.81 1.101 06:58:59 452 62
3.76 1.101 06:59:03 452 62
2.54 1.101 06:59:06 452 62
2.41 1.102 06:59:09 452 62
2.29 1.102 06:59:13 452 62
2.56 1.101 06:59:16 452 62
2.38 1.101 06:59:19 452 62
2.40 1.102 06:59:22 452 62
2.59 1.102 06:59:26 452 62
2.89 1.101 06:59:29 452 62
2.54 1.101 06:59:32 452 62
2.43 1.102 06:59:35 452 62
0.63 1.102 06:59:39 452 62
2.41 1.102 06:59:42 452 62
2.51 1.102 06:59:45 452 62
2.38 1.102 06:59:48 452 62
3.96 1.102 06:59:52 452 62
3.19 1.102 06:59:55 452 62
3.98 1.102 06:59:59 452 62
3.26 1.101 07:00:02 452 62
3.73 1.102 07:00:05 452 62
2.84 1.102 07:00:09 452 62
5.55 1.101 07:00:12 453 62
2.88 1.101 07:00:15 453 62
3.19 1.101 07:00:19 453 62
2.86 1.101 07:00:22 453 62
2.90 1.101 07:00:25 453 62
2.88 1.101 07:00:29 453 62
3.17 1.101 07:00:32 453 62
3.50 1.101 07:00:35 453 62
3.04 1.102 07:00:38 453 62
3.59 1.101 07:00:42 453 62
4.19 1.101 07:00:45 453 62
2.84 1.101 07:00:48 453 62
2.53 1.102 07:00:52 453 62
3.06 1.102 07:00:55 453 62
2.90 1.101 07:00:58 453 62
3.64 1.101 07:01:02 453 62
3.01 1.102 07:01:05 453 62
4.03 1.101 07:01:08 453 62
3.61 1.101 07:01:12 453 62
3.10 1.101 07:01:15 453 62
2.83 1.101 07:01:18 453 62
2.53 1.101 07:01:22 453 62
2.99 1.101 07:01:25 453 62
2.73 1.101 07:01:28 453 62
4.25 1.101 07:01:32 453 62
2.98 1.101 07:01:35 453 62
3.32 1.101 07:01:38 453 62
2.85 1.101 07:01:42 453 63
3.16 1.101 07:01:45 453 63
3.16 1.101 07:01:48 453 63
2.34 1.101 07:01:52 453 63
2.85 1.101 07:01:55 453 63
2.87 1.102 07:01:58 453 63
3.02 1.101 07:02:02 453 63
3.19 1.101 07:02:05 453 63
3.76 1.102 07:02:08 453 63
3.90 1.101 07:02:12 453 63
6.43 1.101 07:02:15 453 63
