Time,Consuming Time(ms),Producing Time(ms),Response time(ms),Message Size(bytes),CPU Utilization(%),Memory Consumption(gb),Disk Free Space(gb),Brick Space,Kafka Total Space(mb),Topic Space(mb),Total Time (sec)
23:52:25,8.096095,9.638944,57940.25598,65664,1.6,1.033,4.9,143,459,71,15926
23:52:29,8.080008,9.216683,54955.27072,62208,1.62,1.033,4.9,143,459,72,15930
23:52:33,8.944356,9.775566,58075.95512,65664,1.51,1.033,4.9,143,459,72,15934
23:52:37,9.171808,9.807896,58144.34018,65664,1.61,1.033,4.9,143,459,72,15938
23:52:41,8.693151,9.049257,55148.40237,62208,1.64,1.033,4.9,143,459,72,15942
23:52:45,9.600093,9.759976,58280.10285,65664,1.58,1.033,4.9,143,459,72,15946
23:52:49,9.799567,9.813408,58348.31645,65664,1.53,1.033,4.9,143,459,72,15950
23:52:53,9.236146,9.258316,55342.54317,62208,1.42,1.033,4.9,143,459,72,15954
23:52:57,10.17249,9.593942,58484.81244,65664,1.45,1.033,4.9,143,459,72,15958
23:53:01,9.542004,8.883877,55470.52323,15552,1.46,1.033,4.9,143,459,72,15959
23:53:05,9.958117,9.529656,58620.24728,65664,1.56,1.033,4.9,143,459,72,15963
23:53:09,10.682429,9.349393,58687.69227,65664,1.54,1.033,4.9,143,459,72,15967
23:53:14,10.957136,9.766026,58773.07175,82080,1.54,1.033,4.9,143,459,72,15972
23:53:18,10.335408,8.761996,55743.8876,62208,1.52,1.033,4.9,143,459,72,15976
23:53:22,10.776532,9.530438,58908.99371,65664,1.52,1.033,4.9,143,459,72,15980
23:53:26,10.958845,9.690664,58976.88128,65664,1.36,1.033,4.9,143,459,72,15984
23:53:30,11.635403,9.495033,59044.46874,65664,1.35,1.033,4.9,143,459,72,15988
23:53:34,11.803992,9.395694,59112.72662,65664,1.29,1.033,4.9,143,459,72,15992
23:53:38,11.46678,10.070473,59181.08122,65664,1.27,1.033,4.9,143,459,72,15996
23:53:42,10.736534,9.13448,56130.18933,62208,1.25,1.033,4.9,143,459,72,16000
23:53:45,12.226435,9.094127,59298.41888,49248,1.18,1.033,4.9,143,459,72,16003
23:53:49,11.904937,9.398699,59366.87981,65664,1.5,1.033,4.9,143,459,72,16007
23:53:53,12.034905,9.769913,59435.07909,65664,1.25,1.033,4.9,143,459,72,16011
23:53:57,12.176985,9.890271,59503.07173,65664,1.19,1.033,4.9,143,459,72,16015
23:54:01,12.316081,9.099873,59570.36304,16416,1.14,1.033,4.9,143,459,72,16016
23:54:05,12.952119,9.882654,59638.74453,65664,1.39,1.033,4.9,143,460,72,16020
23:54:09,12.650808,9.324687,59706.34172,65664,1.28,1.033,4.9,143,460,72,16024
23:54:13,13.347545,9.766132,59775.01388,65664,1.27,1.033,4.9,143,460,72,16028
23:54:17,13.049927,9.937307,59842.69099,65664,1.68,1.034,4.9,143,460,72,16032
23:54:21,13.190064,9.808104,59910.89781,65664,1.43,1.033,4.9,143,460,72,16036
23:54:25,12.381856,9.027567,56821.5395,62208,1.5,1.033,4.9,143,460,72,16040
23:54:29,13.549407,9.304733,60046.43464,65664,1.54,1.033,4.9,143,460,72,16044
23:54:33,13.227714,9.152228,56950.59407,62208,1.63,1.033,4.9,143,460,72,16048
23:54:37,13.908932,9.344556,60182.80426,65664,1.52,1.033,4.9,143,460,72,16052
23:54:41,4.588236,8.945076,57079.74854,62208,1.48,1.033,4.9,143,460,72,16056
23:54:45,4.740003,8.846754,57144.34817,62208,1.46,1.033,4.9,143,460,72,16060
23:54:49,4.409774,8.95028,57208.50184,62208,1.65,1.033,4.9,143,460,72,16064
23:54:54,4.602546,9.04825,57289.05118,77760,1.63,1.033,4.9,143,460,72,16069
23:54:58,5.232297,8.888307,57353.19215,62208,1.66,1.033,4.9,143,460,73,16073
23:55:02,5.944829,9.730041,60607.53924,32832,1.66,1.033,4.9,143,460,73,16075
23:55:06,6.196583,9.795845,60675.55982,65664,1.49,1.033,4.9,143,460,73,16079
23:55:10,5.769088,9.158448,57546.4848,62208,1.65,1.033,4.9,143,460,73,16083
23:55:14,5.450988,8.786786,57610.37059,62208,1.58,1.033,4.9,143,460,73,16087
23:55:18,6.692894,9.295748,60879.07033,65664,1.37,1.033,4.9,143,460,73,16091
23:55:22,6.238732,8.931557,57739.16157,62208,1.32,1.033,4.9,143,460,73,16095
23:55:26,5.881943,9.091866,57804.09731,62208,1.22,1.034,4.9,143,460,73,16099
23:55:30,6.760645,9.383909,61082.94124,65664,1.51,1.033,4.9,143,460,73,16103
23:55:34,6.9897,9.944559,61150.92726,65664,1.25,1.033,4.9,143,460,73,16107
23:55:38,7.043563,9.251963,57997.28366,62208,1.21,1.033,4.9,143,460,73,16111
23:55:42,7.797166,9.734958,61286.99835,65664,1.45,1.033,4.9,143,460,73,16115
23:55:45,7.245576,8.991066,58109.51366,46656,1.08,1.033,4.9,143,460,73,16118
23:55:49,7.57595,9.391913,61405.76011,65664,1.42,1.033,4.9,143,460,73,16122
23:55:53,7.739052,9.403271,61474.03117,65664,1.27,1.033,4.9,143,460,73,16126
23:55:57,8.426449,9.394532,61542.07573,65664,1.36,1.033,4.9,143,460,73,16130
23:56:01,8.606871,9.643206,61610.25844,16416,1.19,1.033,4.9,143,460,73,16131
23:56:05,7.594723,9.020815,58432.23212,62208,1.42,1.033,4.9,143,460,73,16135
23:56:09,8.298156,9.338941,58497.18661,62208,1.34,1.033,4.9,143,460,73,16139
23:56:13,9.21538,9.802986,61814.61083,65664,1.23,1.034,4.9,143,460,73,16143
23:56:17,9.421907,9.080103,61881.14058,65664,1.64,1.033,4.9,143,460,73,16147
23:56:21,9.581839,9.380245,61949.26849,65664,1.73,1.033,4.9,143,460,73,16151
23:56:25,8.48099,9.183048,58753.37806,62208,1.22,1.033,4.9,143,460,73,16155
23:56:29,9.419506,9.493737,62085.01632,65664,1.67,1.033,4.9,143,460,73,16159
23:56:33,9.602737,9.189153,62153.22805,65664,1.59,1.034,4.9,143,460,73,16163
23:56:37,9.799405,9.48756,62221.05298,65664,1.74,1.033,4.9,143,461,73,16167
23:56:41,10.47384,9.317904,62288.75934,65664,1.59,1.033,4.9,143,461,73,16171
23:56:45,10.648432,9.502178,62357.05493,65664,1.59,1.033,4.9,143,461,73,16175
23:56:49,10.845844,9.60461,62425.19354,65664,1.6,1.033,4.9,143,461,73,16179
23:56:53,10.518098,9.33123,62492.9117,65664,1.57,1.033,4.9,143,461,73,16183
23:56:57,10.685399,9.55741,62560.75316,65664,1.52,1.033,4.9,143,461,73,16187
23:57:01,11.32372,9.836486,62629.34444,16416,1.8,1.033,4.9,143,461,73,16188
23:57:05,10.643271,9.029347,59397.14798,62208,1.54,1.033,4.9,143,461,73,16192
23:57:10,11.682103,9.662883,62781.79106,82080,1.65,1.033,4.9,143,461,73,16197
23:57:14,11.874122,9.809056,62849.82468,65664,1.78,1.033,4.9,143,461,73,16201
23:57:18,11.569745,9.265795,62917.53579,65664,1.43,1.033,4.9,143,461,73,16205
23:57:22,10.826996,9.157915,59670.90441,62208,1.45,1.033,4.9,143,461,73,16209
23:57:26,11.8662,9.694456,63053.71562,65664,1.62,1.033,4.9,143,461,73,16213
23:57:30,12.055464,9.553485,63121.545,65664,1.55,1.033,4.9,143,461,74,16217
23:57:34,11.7919,9.208567,59863.71838,62208,1.35,1.033,4.9,143,461,74,16221
23:57:38,12.347625,9.264422,63256.81578,65664,1.28,1.033,4.9,143,461,74,16225
23:57:42,12.571318,9.552837,63324.89879,65664,1.38,1.033,4.9,143,461,74,16229
23:57:46,13.198281,9.829736,63393.27516,65664,1.22,1.033,4.9,143,461,74,16233
23:57:50,12.852046,9.624696,63460.79376,65664,1.32,1.033,4.9,143,461,74,16237
23:57:54,13.007384,9.389625,63528.92193,65664,1.32,1.033,4.9,143,461,74,16241
23:57:58,13.666099,9.558847,63596.68061,65664,1.32,1.034,4.9,143,461,74,16245
23:58:02,13.330885,9.888977,63665.24563,32832,1.21,1.033,4.9,143,461,74,16247
23:58:05,13.419945,9.190697,63715.40914,49248,1.24,1.033,4.9,143,461,74,16250
23:58:09,14.102647,9.885991,63783.73576,65664,1.38,1.033,4.9,143,461,74,16254
23:58:13,13.258377,8.996006,60490.64764,62208,1.35,1.033,4.9,143,461,74,16258
23:58:17,14.376751,9.076631,63918.65813,65664,1.32,1.034,4.9,143,461,74,16262
23:58:21,4.534783,9.537919,63986.60051,65664,1.26,1.033,4.9,143,461,74,16266
23:58:25,4.724234,9.296571,64054.61057,65664,1.34,1.033,4.9,143,461,74,16270
23:58:29,5.452662,9.328197,64122.39706,65664,1.98,1.033,4.9,143,461,74,16274
23:58:33,5.617025,9.372318,64190.53517,65664,1.63,1.033,4.9,143,461,74,16278
23:58:37,5.361558,9.883025,64259.26325,65664,1.7,1.033,4.9,143,461,74,16282
23:58:41,5.521765,9.950824,64327.46557,65664,1.48,1.033,4.9,143,461,74,16286
23:58:45,6.335304,9.297041,64394.33758,65664,1.6,1.033,4.9,143,461,74,16290
23:58:49,6.54049,9.321271,64462.3722,65664,1.62,1.033,4.9,143,461,74,16294
23:58:53,6.740572,9.461705,64530.7176,65664,1.49,1.033,4.9,143,461,74,16298
23:58:57,6.943163,9.749783,64599.0333,65664,1.48,1.033,4.9,143,461,74,16302
23:59:01,6.498454,9.207263,61263.51302,15552,1.68,1.033,4.9,143,461,74,16303
23:59:06,7.312609,9.281261,64751.36309,82080,1.52,1.033,4.9,143,462,74,16308
23:59:10,6.963021,9.658753,64820.09366,65664,1.97,1.033,4.9,143,462,74,16312
23:59:14,7.664674,9.294384,64887.80141,65664,1.59,1.033,4.9,143,462,74,16316
23:59:18,7.321757,10.037635,64956.31097,65664,1.51,1.033,4.9,143,462,74,16320
23:59:22,7.343001,9.067033,61601.1124,62208,1.51,1.033,4.9,143,462,74,16324
23:59:26,7.657198,9.530576,65091.51179,65664,1.41,1.033,4.9,143,462,74,16328
23:59:30,7.629888,9.070615,61730.41132,62208,2.17,1.033,4.9,143,462,74,16332
23:59:34,7.805403,9.330633,61795.12315,62208,1.57,1.033,4.9,143,462,74,16336
23:59:38,7.972627,8.88729,61858.64719,62208,1.63,1.033,4.9,143,462,74,16340
23:59:42,8.150584,8.798723,61923.19089,62208,1.71,1.033,4.9,143,462,74,16344
23:59:46,8.549332,9.308081,65431.24787,65664,1.63,1.033,4.9,143,462,74,16348
23:59:50,8.557479,9.241057,62052.40903,62208,1.59,1.033,4.9,143,462,74,16352
23:59:54,9.451913,9.47321,65567.45721,65664,1.58,1.033,4.9,143,462,74,16356
23:59:58,9.698827,9.532514,65635.75814,65664,2.06,1.033,4.9,143,462,75,16360
0:00:02,9.867315,9.705911,65703.49747,32832,1.82,1.033,4.9,143,462,75,16362
0:00:06,10.002203,9.560231,65771.34835,65664,1.8,1.033,4.9,143,462,75,16366
0:00:10,9.353781,8.973862,62373.62683,62208,1.61,1.033,4.9,143,462,75,16370
0:00:14,9.006129,8.478796,62437.72795,62208,1.82,1.033,4.9,143,462,75,16374
0:00:18,9.647232,8.988928,62502.93973,62208,1.61,1.033,4.9,143,462,75,16378
0:00:23,9.850541,9.182741,62583.49555,77760,1.55,1.033,4.9,143,462,75,16383
0:00:27,10.817099,9.629652,66128.1815,65664,1.45,1.033,4.9,143,462,75,16387
0:00:31,10.479809,9.179628,66195.83605,65664,1.5,1.033,4.9,143,462,75,16391
0:00:35,10.701149,9.71104,66264.16511,65664,1.64,1.033,4.9,143,462,75,16395
0:00:39,10.880102,9.725898,66332.31216,65664,1.71,1.033,4.9,143,462,75,16399
0:00:43,10.206778,9.000889,62905.10684,62208,1.42,1.033,4.9,143,462,75,16403
0:00:47,11.723178,9.34006,66468.04215,65664,1.72,1.033,4.9,143,462,75,16407
0:00:51,11.37444,10.081711,66536.70168,65664,1.54,1.033,4.9,143,462,75,16411
0:00:55,10.692372,9.077379,63098.9871,62208,1.59,1.033,4.9,143,462,75,16415
0:00:59,11.354513,9.044726,63162.94807,62208,1.72,1.033,4.9,143,462,75,16419
0:01:03,11.558588,8.903722,63227.81515,46656,1.49,1.033,4.9,143,462,75,16422
0:01:07,12.1464,9.806666,66808.98628,65664,1.53,1.033,4.9,143,462,75,16426
0:01:11,11.390357,9.122986,63356.41889,62208,1.54,1.033,4.9,143,462,75,16430
0:01:15,12.445846,9.368549,66944.29219,65664,1.63,1.033,4.9,143,462,75,16434
0:01:19,13.130293,9.598397,67012.588,65664,1.78,1.033,4.9,143,462,75,16438
0:01:23,13.282605,9.761913,67080.69059,65664,1.74,1.033,4.9,143,462,75,16442
0:01:27,13.502511,9.094497,67148.28861,65664,1.57,1.033,4.9,143,462,75,16446
0:01:31,13.656709,9.445244,67216.43,65664,1.69,1.033,4.9,143,462,75,16450
0:01:35,13.788082,9.419806,67284.61647,65664,1.69,1.033,4.9,143,463,75,16454
0:01:39,13.967829,9.475563,67352.69648,65664,1.64,1.033,4.9,143,463,75,16458
0:01:43,13.669176,9.307508,67420.3349,65664,1.41,1.033,4.9,143,463,75,16462
0:01:47,13.3587,9.140109,63936.22627,62208,1.45,1.033,4.9,143,463,75,16466
0:01:51,5.015528,9.474746,67556.65573,65664,1.82,1.033,4.9,143,463,75,16470
0:01:55,5.190238,9.822347,67624.88054,65664,1.71,1.033,4.9,143,463,75,16474
0:01:59,4.922685,9.054936,64129.96684,62208,1.65,1.033,4.9,143,463,75,16478
0:02:03,4.560144,8.917129,64194.24124,46656,1.63,1.033,4.9,143,463,75,16481
0:02:07,5.77611,9.282417,67828.40549,65664,1.51,1.033,4.9,143,463,75,16485
0:02:11,5.349994,8.890096,64322.86709,62208,1.39,1.033,4.9,143,463,75,16489
0:02:15,5.586431,9.188708,67964.10739,65664,1.26,1.033,4.9,143,463,75,16493
0:02:19,5.718595,9.387,68032.29113,65664,2.14,1.033,4.9,143,463,75,16497
0:02:23,6.944599,9.992033,71684.63806,69120,1.64,1.033,4.9,143,463,75,16501
0:02:27,6.536337,9.57991,68168.11741,65664,1.16,1.033,4.9,143,463,76,16505
0:02:31,6.703717,9.239847,68236.27018,65664,1.2,1.033,4.9,143,463,76,16509
0:02:35,6.311661,8.932555,64708.94009,62208,1.42,1.033,4.9,143,463,76,16513
0:02:39,6.584512,9.620726,68371.80048,65664,1.32,1.033,4.9,143,463,76,16517
0:02:43,6.671604,9.009462,64837.92986,62208,1.29,1.033,4.9,143,463,76,16521
0:02:47,6.81953,9.151286,64902.52931,62208,1.37,1.033,4.9,143,463,76,16525
0:02:51,7.597965,9.508071,68575.90437,65664,1.27,1.033,4.9,143,463,76,16529
0:02:55,7.211066,9.056788,68643.05766,65664,1.4,1.033,4.9,143,463,76,16533
0:02:59,7.861635,9.736868,68711.97274,65664,1.32,1.033,4.9,143,463,76,16537
0:03:03,8.018038,9.661938,68780.3457,49248,1.29,1.033,4.9,143,463,76,16540
0:03:07,7.671937,9.654144,68848.09231,65664,1.51,1.033,4.9,143,463,76,16544
0:03:10,7.840169,9.529171,68899.24216,49248,1.24,1.033,4.9,143,463,76,16547
0:03:14,8.509944,9.462047,68966.75537,65664,1.39,1.033,4.9,143,463,76,16551
0:03:18,8.657503,9.381767,69034.86657,65664,1.33,1.033,4.9,143,463,76,16555
0:03:22,8.661866,9.03232,65466.32589,62208,1.47,1.034,4.9,143,463,76,16559
0:03:26,9.02725,9.712762,69171.36026,65664,1.13,1.033,4.9,143,463,76,16563
0:03:30,8.666939,9.539178,69238.89927,65664,1.27,1.034,4.9,143,463,76,16567
